IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
0,1273017600,OTHER,2006,4,CHRYSLER,PACIFICA FWD,Bas,4D SPORT,GREY,AUTO,2.0,Covers,86880,AMERICAN,CROSSOVER,CHRYSLER,8553.0,10115.0,11986.0,13238.0,7465.0,9495.0,11834.0,13167.0,,,5546,35004,AL,7400.0,0,1503
0,1235520000,ADESA,2006,3,FORD,EXPLORER 2WD V6 4.0L,XLT,4D SUV 4.0L XLT,GOLD,AUTO,1.0,Alloy,71598,AMERICAN,MEDIUM SUV,FORD,11347.0,13158.0,12755.0,14711.0,11959.0,13707.0,13416.0,15304.0,,,21053,85226,AZ,8195.0,0,1155
0,1265068800,MANHEIM,2004,6,FORD,TAURUS,SE,4D SEDAN SE,MAROON,AUTO,2.0,Covers,60341,AMERICAN,MEDIUM,FORD,3000.0,4158.0,6286.0,7554.0,3330.0,4452.0,6470.0,7608.0,,,20207,75050,TX,4260.0,0,825
0,1267574400,MANHEIM,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,80593,TOP LINE ASIAN,MEDIUM,OTHER,6785.0,8179.0,10369.0,12131.0,5830.0,7208.0,9784.0,10986.0,,,23359,92807,CA,8885.0,0,723
1,1260403200,MANHEIM,2002,7,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,SILVER,AUTO,1.0,Alloy,96023,AMERICAN,MEDIUM,CHRYSLER,2931.0,3788.0,6709.0,8670.0,2998.0,3818.0,7038.0,8963.0,,,23359,92337,CA,3440.0,0,1930
0,1288656000,ADESA,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,1.0,Alloy,78499,AMERICAN,MEDIUM,CHRYSLER,7424.0,8533.0,11252.0,12456.0,7215.0,8393.0,10760.0,11854.0,,,52117,45005,OH,6635.0,0,920
0,1272844800,MANHEIM,2006,4,SUZUKI,FORENZA,,4D SEDAN,RED,AUTO,2.0,Covers,47030,OTHER ASIAN,MEDIUM,OTHER,4233.0,5237.0,7983.0,9876.0,3829.0,4837.0,7121.0,8279.0,,,8172,37210,TN,5700.0,0,482
0,1233705600,OTHER,2003,6,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L LS,WHITE,AUTO,1.0,Alloy,94346,AMERICAN,MEDIUM SUV,GM,4569.0,5330.0,5435.0,6256.0,5644.0,6728.0,6596.0,7766.0,,,17675,29697,SC,6700.0,0,1641
0,1285804800,ADESA,2005,5,PONTIAC,VIBE,Bas,4D WAGON,SILVER,AUTO,2.0,Covers,75045,AMERICAN,MEDIUM,GM,5231.0,6402.0,8543.0,10221.0,4952.0,6280.0,8101.0,9460.0,,,17675,28273,NC,6450.0,0,569
0,1243382400,MANHEIM,2003,6,DODGE,CARAVAN FWD 4C 2.4L,SE,MINIVAN 2.4L SE,PURPLE,AUTO,2.0,Covers,86313,AMERICAN,VAN,CHRYSLER,2606.0,3423.0,3314.0,4197.0,2606.0,3423.0,3314.0,4197.0,,,17212,75236,TX,3080.0,0,2063
1,1277769600,ADESA,2007,3,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,,,79733,AMERICAN,MEDIUM,FORD,5551.0,6781.0,9093.0,10205.0,5661.0,6968.0,9273.0,10946.0,,,22808,78754,TX,4970.0,0,920
0,1235606400,MANHEIM,2007,2,CHEVROLET,UPLANDER FWD V6 3.9L,LS,PASSENGER EXT 3.5L,BLUE,AUTO,2.0,Covers,73624,AMERICAN,VAN,GM,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,8655,60443,IL,6995.0,0,2091
0,1287014400,ADESA,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,BLUE,AUTO,2.0,Covers,74391,AMERICAN,LARGE,GM,6397.0,7756.0,9747.0,11069.0,6235.0,7598.0,9547.0,11058.0,,,20740,32219,FL,8200.0,0,1974
1,1272412800,MANHEIM,2004,6,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,RED,AUTO,1.0,Alloy,81698,AMERICAN,LARGE TRUCK,CHRYSLER,7211.0,8797.0,10998.0,12813.0,7416.0,8843.0,11595.0,13499.0,,,18822,78219,TX,7835.0,0,983
0,1238976000,MANHEIM,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,RED,AUTO,2.0,Covers,64648,AMERICAN,COMPACT,GM,4824.0,5901.0,5710.0,6873.0,4824.0,5901.0,5710.0,6873.0,,,17675,27542,NC,5700.0,0,728
0,1285200000,MANHEIM,2007,3,SUZUKI,FORENZA,,4D SEDAN,BLUE,MANUAL,2.0,Covers,83381,OTHER ASIAN,MEDIUM,OTHER,4209.0,5212.0,7272.0,9005.0,4287.0,5333.0,7923.0,9769.0,,,52646,30272,GA,4975.0,0,594
0,1292889600,OTHER,2005,5,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,SILVER,AUTO,2.0,Covers,97113,AMERICAN,MEDIUM,GM,3785.0,5384.0,6721.0,8448.0,3815.0,4970.0,6373.0,8302.0,NO,RED,53245,78610,TX,3655.0,0,1341
0,1237507200,ADESA,2004,5,FORD,EXPEDITION 2WD V8 4.,XLT,4D SUV 4.6L XLT,BLACK,AUTO,1.0,Alloy,87322,AMERICAN,LARGE SUV,FORD,8487.0,9828.0,9666.0,11114.0,8351.0,9637.0,9519.0,10908.0,,,23359,91752,CA,8995.0,0,1113
0,1290556800,ADESA,2004,6,CHEVROLET,VENTURE FWD V6,LS,PASSENGER EXT 3.4L,GREY,AUTO,1.0,Alloy,109133,AMERICAN,VAN,GM,3419.0,4414.0,7037.0,7995.0,2484.0,3098.0,6046.0,6732.0,,,8655,72117,AR,4365.0,0,6192
0,1233014400,MANHEIM,2006,3,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,WHITE,AUTO,2.0,Covers,69515,AMERICAN,VAN,CHRYSLER,5681.0,6928.0,6635.0,7982.0,5598.0,6867.0,6546.0,7916.0,,,23359,91770,CA,4870.0,0,1411
0,1269302400,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,1.0,Alloy,50284,AMERICAN,MEDIUM,CHRYSLER,7991.0,8469.0,11882.0,12239.0,7678.0,8543.0,11509.0,12387.0,,,99761,74135,OK,7500.0,0,754
0,1248825600,MANHEIM,2004,5,HYUNDAI,SONATA V6 2.7L V6 MP,GLS,4D SEDAN,SILVER,AUTO,1.0,Alloy,75661,OTHER ASIAN,MEDIUM,OTHER,3625.0,4973.0,4415.0,5871.0,3646.0,4977.0,4438.0,5875.0,,,19619,32824,FL,4700.0,0,803
0,1270512000,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,2.0,Covers,48110,AMERICAN,MEDIUM,CHRYSLER,7811.0,8258.0,11114.0,11562.0,7927.0,8811.0,11691.0,12701.0,,,99761,74135,OK,7500.0,0,693
0,1254268800,ADESA,2006,3,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,48748,AMERICAN,VAN,CHRYSLER,6305.0,7944.0,7309.0,9080.0,5759.0,7203.0,6720.0,8279.0,,,835,85226,AZ,7930.0,0,1116
0,1288137600,MANHEIM,2002,8,NISSAN,ALTIMA,Bas,4D SEDAN,BLUE,AUTO,1.0,Alloy,91760,TOP LINE ASIAN,MEDIUM,OTHER,3567.0,4623.0,6542.0,7976.0,3246.0,4000.0,5909.0,7298.0,,,18881,37122,TN,4690.0,0,1065
0,1291766400,ADESA,2006,4,SATURN,ION,3,2D QUAD COUPE LEVEL 3,RED,MANUAL,1.0,Alloy,62670,AMERICAN,MEDIUM,GM,5534.0,7042.0,8631.0,10021.0,5847.0,7594.0,8620.0,9937.0,NO,GREEN,19662,77086,TX,4700.0,0,728
0,1274918400,MANHEIM,2007,3,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,SILVER,AUTO,1.0,Alloy,61501,AMERICAN,MEDIUM,GM,6956.0,8140.0,10485.0,11634.0,7870.0,9380.0,11276.0,12628.0,,,8655,76040,TX,8040.0,0,1118
0,1285632000,MANHEIM,2009,1,DODGE,AVENGER 4C,SE,4D SEDAN SE,RED,AUTO,2.0,Covers,36694,AMERICAN,MEDIUM,CHRYSLER,9115.0,9682.0,12683.0,13645.0,9259.0,9549.0,13582.0,13906.0,,,20234,97217,OR,8845.0,0,762
0,1251331200,ADESA,2003,6,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES DURATEC,BLACK,AUTO,1.0,Alloy,95420,AMERICAN,MEDIUM,FORD,3054.0,4368.0,3798.0,5217.0,3202.0,4457.0,3958.0,5314.0,,,18822,78227,TX,2875.0,0,1353
1,1232582400,ADESA,2005,4,FORD,FOCUS 2.0L I-4 SFI D,ZX4,4D SEDAN ZX4,GOLD,AUTO,1.0,Alloy,68628,AMERICAN,COMPACT,FORD,3735.0,4725.0,4534.0,5603.0,3668.0,4719.0,4461.0,5597.0,,,21973,32219,FL,4200.0,0,1020
0,1242950400,OTHER,2004,5,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L SLT,WHITE,AUTO,1.0,Alloy,57143,AMERICAN,MEDIUM SUV,CHRYSLER,6872.0,8168.0,7922.0,9321.0,7489.0,8986.0,8588.0,10205.0,,,17212,85204,AZ,9430.0,0,1086
0,1274400000,OTHER,2008,2,JEEP,PATRIOT 4WD 4C,Spo,4D SUV,SILVER,AUTO,1.0,Alloy,62094,AMERICAN,SMALL SUV,CHRYSLER,9945.0,11506.0,15458.0,16389.0,10389.0,12145.0,15084.0,16591.0,,,99761,90045,CA,8700.0,0,1313
0,1265846400,ADESA,2005,5,DODGE,NEON,SE,4D SEDAN,BLACK,AUTO,2.0,Covers,73588,AMERICAN,COMPACT,CHRYSLER,3278.0,4266.0,7007.0,9119.0,3660.0,4654.0,6195.0,7421.0,,,17675,28273,NC,4430.0,0,686
0,1272326400,ADESA,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN,GOLD,AUTO,1.0,Alloy,86611,AMERICAN,MEDIUM,CHRYSLER,4630.0,5359.0,7904.0,8469.0,3908.0,4611.0,6240.0,7255.0,,,22808,78754,TX,5305.0,0,1503
0,1272844800,OTHER,2007,3,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L BIG HORN,BLUE,AUTO,1.0,Alloy,82784,AMERICAN,LARGE TRUCK,CHRYSLER,10809.0,12320.0,15699.0,16891.0,9207.0,13007.0,13781.0,17116.0,,,21053,95673,CA,9705.0,0,983
1,1273622400,MANHEIM,2003,7,HYUNDAI,SANTA FE 2WD V6,GLS,4D CUV 3.5L GLS,SILVER,AUTO,1.0,Alloy,74125,OTHER ASIAN,MEDIUM SUV,OTHER,6412.0,7831.0,9608.0,11424.0,3251.0,4358.0,6646.0,7673.0,,,20833,75236,TX,6770.0,0,986
0,1285286400,ADESA,2002,8,DODGE,DURANGO 4WD V8,R/T,4D SUV 5.9L R/T,BLACK,AUTO,1.0,Alloy,88925,AMERICAN,MEDIUM SUV,CHRYSLER,5277.0,7348.0,8935.0,10735.0,5191.0,6216.0,8901.0,10121.0,,,23359,91752,CA,5555.0,0,2063
0,1271116800,MANHEIM,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN,BLUE,AUTO,1.0,Alloy,60372,AMERICAN,MEDIUM,CHRYSLER,5286.0,6183.0,8494.0,9168.0,4331.0,5654.0,7456.0,9734.0,,,20740,21075,MD,5935.0,0,1215
0,1267056000,MANHEIM,2003,7,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,WHITE,AUTO,1.0,Alloy,56629,OTHER ASIAN,MEDIUM,OTHER,2920.0,3806.0,5551.0,6201.0,2630.0,3526.0,5177.0,6336.0,,,20740,22403,VA,6160.0,0,805
0,1269302400,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,1.0,Alloy,48516,AMERICAN,MEDIUM,CHRYSLER,7991.0,8469.0,11882.0,12239.0,7731.0,8668.0,11453.0,12309.0,,,99761,74135,OK,7500.0,0,693
1,1235520000,ADESA,2006,3,CHRYSLER,PACIFICA FWD 3.5L V6,Tou,4D SPORT TOURING,SILVER,AUTO,,,53967,AMERICAN,CROSSOVER,CHRYSLER,10194.0,11915.0,11510.0,13368.0,10750.0,12394.0,12110.0,13886.0,,,18881,30212,GA,8850.0,0,1086
0,1283990400,MANHEIM,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,59141,AMERICAN,MEDIUM,CHRYSLER,5793.0,6965.0,9224.0,10240.0,5856.0,7124.0,8983.0,10352.0,NO,GREEN,23657,92337,CA,5880.0,0,1086
0,1290038400,MANHEIM,2004,6,HYUNDAI,SANTA FE 2WD 4C,Bas,4D CUV DLX,WHITE,MANUAL,1.0,Alloy,69961,OTHER ASIAN,MEDIUM SUV,OTHER,4511.0,5912.0,7958.0,9601.0,5024.0,5921.0,8178.0,9010.0,NO,GREEN,52492,29532,SC,6970.0,0,923
0,1292284800,ADESA,2006,4,FORD,ESCAPE 2WD V6,XLT,4D CUV 3.0L XLT,GREY,AUTO,1.0,Alloy,93426,AMERICAN,SMALL SUV,FORD,7464.0,9690.0,11240.0,13206.0,7486.0,9386.0,10841.0,13311.0,NO,GREEN,25100,78754,TX,7695.0,0,1053
0,1251244800,MANHEIM,2003,6,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L FFV SE,GREEN,AUTO,2.0,Covers,86296,AMERICAN,VAN,CHRYSLER,3395.0,4482.0,4167.0,5341.0,2868.0,3918.0,3597.0,4731.0,,,23359,92807,CA,4895.0,0,2063
0,1290556800,MANHEIM,2005,5,FORD,TAURUS,SE,4D SEDAN SE FFV,SILVER,AUTO,1.0,Alloy,80092,AMERICAN,MEDIUM,FORD,4356.0,5820.0,7616.0,9415.0,3771.0,5077.0,7206.0,8414.0,NO,GREEN,5546,32824,FL,5750.0,0,983
0,1231804800,OTHER,2005,4,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN,GREY,AUTO,2.0,Covers,49339,AMERICAN,MEDIUM,CHRYSLER,3887.0,4733.0,4698.0,5612.0,4068.0,4968.0,4893.0,5865.0,,,21053,95673,CA,4690.0,0,834
1,1292976000,OTHER,2005,5,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,,,108330,AMERICAN,LARGE,GM,4947.0,6287.0,8295.0,10038.0,4795.0,6113.0,7968.0,9287.0,,,18880,35004,AL,4100.0,0,2571
0,1234310400,MANHEIM,2004,5,VOLKSWAGEN,BEETLE 2.0L I4 MPI,GL,2D COUPE GL,BLACK,AUTO,2.0,Covers,41925,OTHER,COMPACT,OTHER,5987.0,6698.0,6966.0,7734.0,6116.0,6707.0,7105.0,7744.0,,,20234,94544,CA,7050.0,0,975
1,1260403200,MANHEIM,2006,3,KIA,SORENTO 2WD,EX,4D SPORT UTILITY EX,SILVER,AUTO,,,73875,OTHER ASIAN,MEDIUM SUV,OTHER,8626.0,9888.0,12816.0,14243.0,8713.0,9814.0,13403.0,15036.0,,,18881,30272,GA,7560.0,0,1740
0,1277337600,ADESA,2007,3,CHEVROLET,HHR,LS,4D SUV 2.2L LS,BLUE,AUTO,1.0,Alloy,79152,AMERICAN,MEDIUM,GM,6722.0,7682.0,9998.0,11293.0,6290.0,7724.0,9738.0,11573.0,,,3453,80817,CO,6045.0,0,803
0,1250726400,MANHEIM,2006,3,PONTIAC,G6 V6 3.5L V6 SFI,Bas,4D SEDAN,WHITE,AUTO,1.0,Alloy,74198,AMERICAN,MEDIUM,GM,7536.0,8975.0,8639.0,10193.0,7520.0,9076.0,8622.0,10302.0,,,20234,94544,CA,7245.0,0,1272
0,1276819200,MANHEIM,2004,6,CHRYSLER,SEBRING V6,LX,4D SEDAN,WHITE,AUTO,2.0,Covers,67888,AMERICAN,MEDIUM,CHRYSLER,2889.0,4153.0,6317.0,7522.0,3638.0,4966.0,7181.0,8136.0,,,22916,89165,NV,5010.0,0,1118
0,1287964800,ADESA,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,GREY,AUTO,2.0,Covers,54696,AMERICAN,MEDIUM,CHRYSLER,7646.0,8799.0,11607.0,12875.0,7627.0,8618.0,10734.0,12074.0,,,5546,33619,FL,8800.0,0,920
0,1273622400,OTHER,2001,9,FORD,TAURUS,SES,4D SEDAN SE SVG,BLACK,AUTO,1.0,Alloy,82094,AMERICAN,MEDIUM,FORD,1905.0,2696.0,4178.0,5385.0,2026.0,2887.0,4401.0,5514.0,,,18880,29697,SC,5200.0,0,1283
0,1265760000,ADESA,2006,4,DODGE,MAGNUM V6,SE,WAGON 2.7L,BLACK,AUTO,2.0,Covers,68251,AMERICAN,SPECIALTY,CHRYSLER,7495.0,8706.0,11319.0,12630.0,8049.0,9323.0,11884.0,12858.0,,,16044,17406,PA,8050.0,0,1215
0,1247702400,ADESA,2006,3,CHEVROLET,AVEO 1.6L I-4 EFI DO,LS,4D SEDAN LS,RED,AUTO,2.0,Covers,73123,AMERICAN,COMPACT,GM,3771.0,4701.0,4573.0,5577.0,3450.0,4288.0,7280.0,9048.0,,,17675,28273,NC,4120.0,0,803
1,1288742400,ADESA,2007,3,FORD,FUSION V6,SE,4D SEDAN SE,WHITE,AUTO,,,88581,AMERICAN,MEDIUM,FORD,8918.0,10870.0,13397.0,15159.0,8899.0,10810.0,13026.0,14508.0,,,21053,85226,AZ,6775.0,0,1373
0,1292889600,MANHEIM,2006,4,CHRYSLER,300,Lim,4D SEDAN,SILVER,AUTO,1.0,Alloy,80152,AMERICAN,SPECIALTY,CHRYSLER,8316.0,9893.0,12147.0,14040.0,8480.0,9956.0,12144.0,14180.0,,,16044,19440,PA,10270.0,0,1503
0,1243987200,MANHEIM,2003,6,CHRYSLER,PT CRUISER 2.4L I4 M,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,74869,AMERICAN,MEDIUM,CHRYSLER,2910.0,3728.0,3643.0,4526.0,2910.0,3728.0,3643.0,4526.0,,,5546,32824,FL,4200.0,0,1689
0,1254873600,ADESA,2002,7,MAZDA,TRIBUTE 2WD V6 3.0L,ES,4D SPORT UTILITY ES,GOLD,AUTO,1.0,Alloy,78490,OTHER ASIAN,SMALL SUV,OTHER,3698.0,4724.0,4494.0,5602.0,3652.0,4463.0,6835.0,7698.0,,,20234,85226,AZ,6925.0,0,1220
0,1285632000,OTHER,2005,5,PONTIAC,GRAND PRIX,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,75128,AMERICAN,LARGE,GM,4740.0,5997.0,8335.0,9551.0,4150.0,5576.0,7508.0,8801.0,,,1235,84104,UT,7160.0,1,1974
0,1248912000,MANHEIM,2005,4,CHRYSLER,SEBRING V6 2.7L V6 M,Tou,4D SEDAN LXI,SILVER,AUTO,1.0,Alloy,67889,AMERICAN,MEDIUM,CHRYSLER,3958.0,5420.0,4775.0,6354.0,3755.0,5207.0,4555.0,6124.0,,,22808,77061,TX,4460.0,0,1118
0,1236643200,MANHEIM,2006,3,HYUNDAI,SONATA V6 3.3L V6 MP,GLS,4D SEDAN GLS,WHITE,AUTO,1.0,Alloy,69584,OTHER ASIAN,MEDIUM,OTHER,8766.0,10449.0,9967.0,11785.0,8063.0,9765.0,9208.0,11046.0,,,3453,80022,CO,6480.0,0,728
0,1291075200,MANHEIM,2002,8,BUICK,LE SABRE,Lim,4D SEDAN LIMITED,GOLD,AUTO,1.0,Alloy,99149,AMERICAN,LARGE,GM,4217.0,5597.0,6924.0,8216.0,4822.0,6375.0,7958.0,9708.0,NO,GREEN,18880,37210,TN,4800.0,0,2939
0,1269993600,MANHEIM,2006,4,PONTIAC,G6 V6,GT,4D SEDAN GT,SILVER,AUTO,1.0,Alloy,79726,AMERICAN,MEDIUM,GM,7975.0,9477.0,11376.0,13173.0,6951.0,8385.0,10784.0,12137.0,,,20928,32824,FL,8050.0,0,1272
0,1288224000,ADESA,2001,9,DODGE,DURANGO 4WD V8,SLT,4D SUV 4.7L,RED,AUTO,1.0,Alloy,72150,AMERICAN,MEDIUM SUV,CHRYSLER,2920.0,4129.0,6417.0,7809.0,2900.0,4133.0,6595.0,7453.0,,,3453,80817,CO,5875.0,0,1923
0,1251763200,OTHER,2007,2,CHEVROLET,UPLANDER FWD V6 3.9L,LS,PASSENGER EXT 3.5L,SILVER,AUTO,2.0,Covers,73822,AMERICAN,VAN,GM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,17212,75061,TX,7465.0,0,2091
0,1277769600,MANHEIM,2007,3,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L,BLACK,AUTO,1.0,Alloy,80648,AMERICAN,VAN,CHRYSLER,10526.0,13248.0,14915.0,17340.0,10356.0,12818.0,14962.0,17181.0,,,18111,30331,GA,8145.0,0,1763
0,1240272000,ADESA,2004,5,MAZDA,TRIBUTE 4WD V6 3.0L,ES,4D SPORT UTILITY ES,MAROON,AUTO,1.0,Alloy,75897,OTHER ASIAN,SMALL SUV,OTHER,6390.0,7275.0,7401.0,8357.0,6390.0,7275.0,7401.0,8357.0,,,22916,50111,IA,7305.0,0,1389
0,1237939200,MANHEIM,2004,5,JEEP,LIBERTY 2WD V6 3.7L,Spo,4D SUV,MAROON,AUTO,1.0,Alloy,86765,AMERICAN,SMALL SUV,CHRYSLER,6174.0,7210.0,7168.0,8287.0,5308.0,6445.0,6233.0,7461.0,,,19638,75236,TX,5970.0,0,723
0,1258502400,ADESA,2004,5,FORD,EXPEDITION 2WD V8,XLT,4D SUV 5.4L XLT,WHITE,AUTO,1.0,Alloy,78660,AMERICAN,LARGE SUV,FORD,7879.0,9166.0,9009.0,10399.0,8922.0,10419.0,12075.0,14303.0,,,835,85226,AZ,10055.0,0,1038
0,1253059200,MANHEIM,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREY,AUTO,2.0,Covers,76560,AMERICAN,MEDIUM,FORD,4522.0,5758.0,5384.0,6719.0,4325.0,5468.0,5171.0,6405.0,,,16926,94544,CA,6050.0,0,920
0,1258502400,ADESA,2001,8,HONDA,ACCORD 4C,EX,2D COUPE EX AUTO,SILVER,AUTO,1.0,Alloy,77426,TOP LINE ASIAN,MEDIUM,OTHER,2842.0,3616.0,3569.0,4405.0,3440.0,4524.0,6487.0,7947.0,,,20207,77086,TX,6100.0,0,869
0,1260835200,MANHEIM,2007,2,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,WHITE,AUTO,2.0,Covers,66791,AMERICAN,VAN,GM,5911.0,6966.0,10057.0,11284.0,6944.0,8513.0,10976.0,12763.0,,,25100,75050,TX,6425.0,0,1801
0,1259280000,OTHER,2008,1,MITSUBISHI,GALANT 4C,ES,4D SEDAN,BLACK,AUTO,2.0,Covers,60326,OTHER ASIAN,MEDIUM,OTHER,8319.0,9003.0,9485.0,10223.0,8621.0,9526.0,12634.0,14744.0,,,19619,32750,FL,6745.0,0,533
0,1244505600,OTHER,2008,1,CHEVROLET,IMPALA V6 3.5L V6 SF,LS,4D SEDAN LS 3.5L FFV,BLACK,AUTO,2.0,Covers,75223,AMERICAN,LARGE,GM,9281.0,10449.0,10523.0,11785.0,9281.0,10449.0,10523.0,11785.0,,,17212,76063,TX,8000.0,0,1974
0,1263772800,OTHER,2007,3,FORD,FUSION V6,SEL,4D SEDAN SEL,BLACK,AUTO,1.0,Alloy,82674,AMERICAN,MEDIUM,FORD,10877.0,12429.0,15345.0,17144.0,11396.0,12862.0,15106.0,16659.0,,,17212,76063,TX,8000.0,0,1373
0,1243382400,MANHEIM,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,64107,AMERICAN,MEDIUM,CHRYSLER,4273.0,5223.0,5115.0,6141.0,4273.0,5223.0,5115.0,6141.0,,,23359,92807,CA,4425.0,0,1215
0,1245369600,MANHEIM,2002,7,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SE SVG,SILVER,AUTO,1.0,Alloy,63063,AMERICAN,MEDIUM,FORD,2296.0,3119.0,2980.0,3869.0,2296.0,3119.0,2980.0,3869.0,,,22916,89165,NV,3685.0,0,1125
1,1288224000,ADESA,2001,9,SATURN,S SERIES,SL2,4D SEDAN SL2,SILVER,AUTO,,,88619,AMERICAN,COMPACT,GM,1743.0,2457.0,4358.0,5397.0,1710.0,2421.0,4294.0,5140.0,,,20740,32219,FL,2900.0,0,2063
0,1264550400,MANHEIM,2005,5,CHEVROLET,MALIBU V6,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,86569,AMERICAN,MEDIUM,GM,4218.0,5275.0,7567.0,9026.0,5011.0,5819.0,8186.0,8995.0,,,10430,70460,LA,5490.0,1,1373
0,1244592000,MANHEIM,2004,5,DODGE,CARAVAN FWD V6 3.3L,SXT,MINIVAN 3.3L SPORT,BLACK,AUTO,1.0,Alloy,84992,AMERICAN,VAN,CHRYSLER,3954.0,4928.0,4770.0,5822.0,3954.0,4928.0,4770.0,5822.0,,,21973,32824,FL,3900.0,0,1763
0,1269993600,MANHEIM,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN SXT,WHITE,AUTO,1.0,Alloy,82705,AMERICAN,MEDIUM,CHRYSLER,4936.0,6031.0,7783.0,8817.0,4572.0,5676.0,8017.0,8858.0,,,22808,75236,TX,4310.0,0,1243
0,1280361600,MANHEIM,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,85436,AMERICAN,LARGE,GM,8009.0,9075.0,11476.0,12652.0,8186.0,9279.0,11674.0,12864.0,,,99750,22403,VA,7300.0,0,2152
0,1289952000,ADESA,2005,5,DODGE,NEON,SXT,4D SEDAN,ORANGE,AUTO,1.0,Alloy,77741,AMERICAN,COMPACT,CHRYSLER,3098.0,4244.0,5816.0,7336.0,3459.0,4651.0,6464.0,7727.0,NO,GREEN,21053,85226,AZ,4530.0,0,686
0,1263945600,MANHEIM,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,2.0,Covers,45664,AMERICAN,MEDIUM,CHRYSLER,4585.0,5760.0,8231.0,9801.0,5418.0,6429.0,8649.0,9719.0,,,20207,75236,TX,5270.0,0,975
1,1263340800,MANHEIM,2005,5,HYUNDAI,ELANTRA,GLS,4D SEDAN,SILVER,AUTO,2.0,Covers,78551,OTHER ASIAN,MEDIUM,OTHER,3696.0,4541.0,6710.0,7921.0,4017.0,4768.0,7111.0,8150.0,,,17212,75236,TX,4810.0,0,569
0,1272499200,OTHER,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,65865,TOP LINE ASIAN,MEDIUM,OTHER,8403.0,10285.0,11594.0,13753.0,7191.0,8662.0,10893.0,13121.0,,,22916,80229,CO,8740.0,0,630
0,1255478400,OTHER,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,40366,AMERICAN,MEDIUM,CHRYSLER,5813.0,6582.0,6778.0,7609.0,5527.0,6390.0,9322.0,10358.0,,,835,85009,AZ,6685.0,0,975
